PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2010_INDIANA,INDIANA,2010,11652.0,76765.0,82387.0,79790.0,74836.0,640997.0,317818.0,1047232.0
2011_INDIANA,INDIANA,2011,9540.0,78166.0,78627.0,79586.0,74071.0,636899.0,316160.0,1040765.0
2012_INDIANA,INDIANA,2012,9114.0,80681.0,75678.0,79908.0,74886.0,635245.0,316329.0,1041369.0
2013_INDIANA,INDIANA,2013,14586.0,80611.0,77584.0,80754.0,75871.0,634763.0,316350.0,1047385.0
2014_INDIANA,INDIANA,2014,16206.0,78861.0,75552.0,82669.0,74952.0,633508.0,316465.0,1046269.0
2015_INDIANA,INDIANA,2015,18529.0,77044.0,77751.0,79198.0,74952.0,628889.0,321313.0,1046757.0
2016_INDIANA,INDIANA,2016,18882.0,76874.0,78034.0,78029.0,77503.0,628775.0,323736.0,1049547.0
2017_INDIANA,INDIANA,2017,19198.0,77944.0,80111.0,80163.0,80475.0,,325521.0,1054187.0
1986_IOWA,IOWA,1986,981.0,40195.0,33904.0,32088.0,36222.0,,,481286.0
1987_IOWA,IOWA,1987,1068.0,39608.0,34301.0,31815.0,36965.0,,,480826.0
1988_IOWA,IOWA,1988,3334.0,39067.0,35491.0,33186.0,36157.0,,,478200.0
1989_IOWA,IOWA,1989,3417.0,38136.0,37298.0,33143.0,33795.0,,,478486.0
1990_IOWA,IOWA,1990,4747.0,38778.0,37642.0,34930.0,30928.0,,,483652.0
1991_IOWA,IOWA,1991,5128.0,37841.0,37134.0,35449.0,31648.0,,,491363.0
1992_IOWA,IOWA,1992,4592.0,36428.0,37692.0,36892.0,33057.0,,,494839.0
1993_IOWA,IOWA,1993,5430.0,36348.0,36370.0,38548.0,32588.0,,,498519.0
1994_IOWA,IOWA,1994,5901.0,37402.0,36960.0,39039.0,34078.0,,,500440.0
1995_IOWA,IOWA,1995,5957.0,37629.0,36431.0,38715.0,34565.0,,,502343.0
1996_IOWA,IOWA,1996,5042.0,37101.0,34918.0,38801.0,35650.0,,,502941.0
1997_IOWA,IOWA,1997,4757.0,36486.0,34950.0,37631.0,36808.0,290135.0,155528.0,501054.0
1998_IOWA,IOWA,1998,4975.0,35772.0,35776.0,38374.0,37166.0,290279.0,155834.0,498214.0
1999_IOWA,IOWA,1999,5497.0,34596.0,36766.0,37966.0,37124.0,289970.0,155506.0,497301.0
2000_IOWA,IOWA,2000,5797.0,33977.0,36448.0,36458.0,36892.0,287877.0,155073.0,495080.0
2001_IOWA,IOWA,2001,5714.0,34249.0,36106.0,37115.0,36469.0,287304.0,153856.0,485932.0
2002_IOWA,IOWA,2002,5949.0,34090.0,34803.0,37281.0,36728.0,281686.0,152147.0,482210.0
2003_IOWA,IOWA,2003,6907.0,35295.0,34290.0,38428.0,36834.0,282829.0,152565.0,481226.0
2004_IOWA,IOWA,2004,6108.0,36713.0,33743.0,38097.0,36434.0,281348.0,154150.0,478319.0
2005_IOWA,IOWA,2005,6826.0,37435.0,34160.0,38145.0,37611.0,281899.0,157322.0,483482.0
2006_IOWA,IOWA,2006,8255.0,37592.0,34245.0,37031.0,38448.0,280371.0,156904.0,483122.0
2007_IOWA,IOWA,2007,12487.0,37819.0,34590.0,36040.0,39114.0,279198.0,155611.0,485115.0
2008_IOWA,IOWA,2008,17022.0,38522.0,35031.0,35324.0,38050.0,280022.0,151993.0,487559.0
2009_IOWA,IOWA,2009,21804.0,38956.0,35225.0,35239.0,38685.0,280573.0,150509.0,491842.0
2010_IOWA,IOWA,2010,27211.0,39306.0,35071.0,35263.0,37704.0,281595.0,147663.0,495775.0
2011_IOWA,IOWA,2011,26930.0,40187.0,34951.0,35498.0,37069.0,283035.0,145718.0,495870.0
2012_IOWA,IOWA,2012,27729.0,41381.0,35492.0,35694.0,36254.0,285931.0,144784.0,499825.0
2013_IOWA,IOWA,2013,28075.0,41240.0,35617.0,36238.0,36258.0,288638.0,145011.0,502964.0
2014_IOWA,IOWA,2014,28884.0,39923.0,36072.0,35827.0,36091.0,290642.0,145862.0,505311.0
2015_IOWA,IOWA,2015,28971.0,39218.0,37030.0,35965.0,36387.0,293017.0,146808.0,508014.0
2016_IOWA,IOWA,2016,29307.0,38178.0,37830.0,36538.0,36567.0,295181.0,147165.0,509831.0
2017_IOWA,IOWA,2017,30454.0,38293.0,37980.0,36491.0,37055.0,,148132.0,511850.0
1986_KANSAS,KANSAS,1986,495.0,36358.0,30998.0,29040.0,28218.0,,,416091.0
1987_KANSAS,KANSAS,1987,641.0,36335.0,31108.0,29038.0,28792.0,,,421112.0
1988_KANSAS,KANSAS,1988,1043.0,36471.0,32345.0,29543.0,28783.0,,,426596.0
1989_KANSAS,KANSAS,1989,1398.0,35734.0,34184.0,30189.0,26918.0,,,430864.0
1990_KANSAS,KANSAS,1990,1627.0,36221.0,35429.0,31743.0,26089.0,,,437034.0
1991_KANSAS,KANSAS,1991,2072.0,35866.0,35623.0,31943.0,25889.0,,,445390.0
1992_KANSAS,KANSAS,1992,2391.0,34826.0,36013.0,33288.0,26706.0,,,451536.0
1993_KANSAS,KANSAS,1993,2432.0,34575.0,35975.0,35902.0,27644.0,,,457614.0
1994_KANSAS,KANSAS,1994,2640.0,33445.0,36488.0,36757.0,28811.0,,,460838.0
1995_KANSAS,KANSAS,1995,3209.0,33925.0,36004.0,36782.0,28491.0,,,463008.0
1996_KANSAS,KANSAS,1996,3723.0,32890.0,35077.0,37164.0,29244.0,,,466293.0
1997_KANSAS,KANSAS,1997,5373.0,32274.0,35172.0,36832.0,30922.0,287426.0,140182.0,468687.0
1998_KANSAS,KANSAS,1998,2595.0,31279.0,35197.0,37189.0,31955.0,286624.0,142094.0,472353.0
1999_KANSAS,KANSAS,1999,2811.0,30845.0,35722.0,36759.0,32344.0,284169.0,143129.0,472188.0
2000_KANSAS,KANSAS,2000,2263.0,30392.0,35165.0,36085.0,33085.0,281831.0,143784.0,470610.0
2001_KANSAS,KANSAS,2001,2032.0,30104.0,34932.0,36120.0,33221.0,280126.0,143570.0,470205.0
2002_KANSAS,KANSAS,2002,2259.0,29910.0,34146.0,35972.0,33829.0,278400.0,144334.0,470957.0
2003_KANSAS,KANSAS,2003,2446.0,33677.0,33799.0,36602.0,33819.0,275938.0,143559.0,470490.0
2004_KANSAS,KANSAS,2004,2486.0,34203.0,33503.0,35915.0,33593.0,274136.0,143537.0,469136.0
2005_KANSAS,KANSAS,2005,1837.0,34723.0,33229.0,35772.0,32870.0,272995.0,142349.0,467525.0
2006_KANSAS,KANSAS,2006,14074.0,35392.0,33101.0,34810.0,32471.0,273740.0,142086.0,469506.0
2007_KANSAS,KANSAS,2007,13477.0,35471.0,34383.0,34572.0,33149.0,276250.0,140893.0,468295.0
2008_KANSAS,KANSAS,2008,14271.0,36267.0,34965.0,34366.0,32267.0,278255.0,139086.0,471060.0
2009_KANSAS,KANSAS,2009,10509.0,36461.0,35782.0,34596.0,33522.0,282847.0,140240.0,474489.0
2010_KANSAS,KANSAS,2010,17318.0,37023.0,35991.0,34220.0,33180.0,285250.0,139505.0,483701.0
2011_KANSAS,KANSAS,2011,18110.0,37557.0,35608.0,35291.0,32478.0,287355.0,137455.0,486108.0
2012_KANSAS,KANSAS,2012,18475.0,38379.0,36167.0,35447.0,32810.0,288797.0,137855.0,489043.0
2013_KANSAS,KANSAS,2013,18746.0,38534.0,36435.0,36457.0,32989.0,294099.0,138847.0,496440.0
2014_KANSAS,KANSAS,2014,19104.0,37524.0,36435.0,36140.0,32731.0,294230.0,140324.0,497275.0
2015_KANSAS,KANSAS,2015,18773.0,36975.0,36928.0,35694.0,33667.0,293540.0,141615.0,495884.0
2016_KANSAS,KANSAS,2016,19302.0,35750.0,37692.0,35948.0,33784.0,293687.0,141881.0,494347.0
2017_KANSAS,KANSAS,2017,21281.0,35661.0,37687.0,36269.0,34437.0,,142569.0,497088.0
1986_KENTUCKY,KENTUCKY,1986,,49578.0,48508.0,47108.0,38991.0,,,642778.0
1987_KENTUCKY,KENTUCKY,1987,,49206.0,48446.0,44641.0,41586.0,,,642696.0
1988_KENTUCKY,KENTUCKY,1988,,48112.0,49133.0,46143.0,42382.0,,,637627.0
1989_KENTUCKY,KENTUCKY,1989,,46569.0,50256.0,46242.0,40186.0,,,630688.0
1990_KENTUCKY,KENTUCKY,1990,6310.0,46972.0,49832.0,48141.0,37577.0,,,636401.0
1991_KENTUCKY,KENTUCKY,1991,11926.0,46695.0,49495.0,49136.0,36131.0,,,646024.0
1992_KENTUCKY,KENTUCKY,1992,14564.0,46140.0,49666.0,49993.0,38029.0,,,655041.0
1993_KENTUCKY,KENTUCKY,1993,15732.0,43340.0,48083.0,51306.0,37629.0,,,655265.0
1994_KENTUCKY,KENTUCKY,1994,17934.0,44191.0,48233.0,50562.0,39482.0,,,657642.0
1995_KENTUCKY,KENTUCKY,1995,20290.0,45038.0,46834.0,50091.0,38797.0,,,659821.0
1996_KENTUCKY,KENTUCKY,1996,19428.0,46450.0,47018.0,49641.0,38460.0,,,656089.0
1997_KENTUCKY,KENTUCKY,1997,22065.0,48324.0,47241.0,50385.0,40153.0,397019.0,192093.0,669322.0
1998_KENTUCKY,KENTUCKY,1998,16864.0,46900.0,48707.0,49580.0,39369.0,393530.0,188371.0,655687.0
1999_KENTUCKY,KENTUCKY,1999,15609.0,46373.0,49962.0,48427.0,39111.0,391065.0,186919.0,648180.0
2000_KENTUCKY,KENTUCKY,2000,15892.0,48064.0,50899.0,48938.0,39879.0,401331.0,191816.0,665850.0
2001_KENTUCKY,KENTUCKY,2001,32407.0,45781.0,49288.0,47019.0,37160.0,391238.0,179275.0,654363.0
2002_KENTUCKY,KENTUCKY,2002,31888.0,46666.0,48636.0,48934.0,38902.0,394286.0,182479.0,660782.0
2003_KENTUCKY,KENTUCKY,2003,32034.0,48182.0,47890.0,50186.0,38834.0,394228.0,183599.0,663369.0
2004_KENTUCKY,KENTUCKY,2004,37916.0,49027.0,47872.0,51172.0,39200.0,394933.0,187435.0,674796.0
2005_KENTUCKY,KENTUCKY,2005,38125.0,50266.0,47639.0,50701.0,39157.0,395406.0,190975.0,679878.0
2006_KENTUCKY,KENTUCKY,2006,36518.0,50639.0,47975.0,50323.0,40267.0,396829.0,194672.0,683152.0
2007_KENTUCKY,KENTUCKY,2007,17985.0,49986.0,49250.0,49723.0,41958.0,401215.0,196772.0,666225.0
2008_KENTUCKY,KENTUCKY,2008,18660.0,50643.0,49875.0,49668.0,43326.0,402718.0,197748.0,670030.0
2009_KENTUCKY,KENTUCKY,2009,27909.0,51276.0,51027.0,49298.0,43097.0,405017.0,195515.0,680089.0
2010_KENTUCKY,KENTUCKY,2010,24260.0,51091.0,51189.0,48525.0,43723.0,404656.0,192661.0,673128.0
2011_KENTUCKY,KENTUCKY,2011,28107.0,52325.0,49894.0,50043.0,43928.0,407678.0,193392.0,681987.0
2012_KENTUCKY,KENTUCKY,2012,26753.0,53875.0,50583.0,50259.0,44032.0,410084.0,193961.0,685167.0
2013_KENTUCKY,KENTUCKY,2013,27142.0,52267.0,49770.0,50203.0,43732.0,405262.0,192256.0,677389.0
2014_KENTUCKY,KENTUCKY,2014,27345.0,51876.0,50300.0,51246.0,43862.0,412196.0,196733.0,688640.0
2015_KENTUCKY,KENTUCKY,2015,27144.0,49463.0,51339.0,49774.0,44659.0,410676.0,198820.0,686598.0
2016_KENTUCKY,KENTUCKY,2016,26902.0,48888.0,52487.0,50098.0,44668.0,409089.0,198579.0,684017.0
2017_KENTUCKY,KENTUCKY,2017,29493.0,44058.0,52328.0,50293.0,45593.0,,198841.0,680978.0
1986_LOUISIANA,LOUISIANA,1986,1287.0,68146.0,62325.0,56538.0,42746.0,,,795188.0
1987_LOUISIANA,LOUISIANA,1987,1305.0,70222.0,62411.0,54841.0,42745.0,,,793093.0
1988_LOUISIANA,LOUISIANA,1988,1235.0,67051.0,63614.0,54975.0,41604.0,,,786683.0
1989_LOUISIANA,LOUISIANA,1989,6659.0,64337.0,61886.0,52490.0,39892.0,,,783025.0
1990_LOUISIANA,LOUISIANA,1990,7324.0,65305.0,61077.0,53507.0,37983.0,,,784757.0
1991_LOUISIANA,LOUISIANA,1991,8916.0,64474.0,62152.0,54491.0,37995.0,,,794128.0
1992_LOUISIANA,LOUISIANA,1992,11439.0,61244.0,61125.0,55942.0,38368.0,,,797985.0
1993_LOUISIANA,LOUISIANA,1993,12857.0,61133.0,60077.0,56522.0,39826.0,,,800560.0
1994_LOUISIANA,LOUISIANA,1994,19292.0,60705.0,62461.0,57747.0,40666.0,,,797933.0
1995_LOUISIANA,LOUISIANA,1995,19440.0,61323.0,61315.0,57918.0,40663.0,,,797366.0
1996_LOUISIANA,LOUISIANA,1996,20066.0,61170.0,59082.0,57344.0,41759.0,,,793296.0
1997_LOUISIANA,LOUISIANA,1997,15442.0,60679.0,57485.0,55957.0,41527.0,474287.0,207966.0,776813.0
1998_LOUISIANA,LOUISIANA,1998,16486.0,58922.0,57476.0,56683.0,41479.0,470707.0,205393.0,768734.0
1999_LOUISIANA,LOUISIANA,1999,16818.0,56021.0,57735.0,55710.0,42344.0,466950.0,205282.0,756579.0
2000_LOUISIANA,LOUISIANA,2000,16210.0,55293.0,63884.0,61997.0,41836.0,470126.0,194653.0,743089.0
2001_LOUISIANA,LOUISIANA,2001,17199.0,53323.0,62290.0,61115.0,41611.0,464209.0,193536.0,731328.0
2002_LOUISIANA,LOUISIANA,2002,21858.0,55020.0,60269.0,60930.0,42385.0,458197.0,192902.0,730464.0
2003_LOUISIANA,LOUISIANA,2003,23187.0,56629.0,59928.0,60013.0,41270.0,456574.0,191319.0,727709.0
2004_LOUISIANA,LOUISIANA,2004,23467.0,57386.0,61940.0,60194.0,40034.0,452898.0,190530.0,724281.0
2005_LOUISIANA,LOUISIANA,2005,23328.0,52937.0,53121.0,53832.0,36735.0,405817.0,172444.0,654526.0
2006_LOUISIANA,LOUISIANA,2006,24022.0,53804.0,51624.0,50694.0,38582.0,414290.0,183735.0,675851.0
2007_LOUISIANA,LOUISIANA,2007,26631.0,53062.0,56201.0,51355.0,37806.0,419856.0,181489.0,681038.0
2008_LOUISIANA,LOUISIANA,2008,28564.0,52660.0,57165.0,51910.0,38234.0,422989.0,180660.0,684873.0
2009_LOUISIANA,LOUISIANA,2009,29447.0,53763.0,59998.0,52818.0,38828.0,426673.0,181032.0,690915.0
2010_LOUISIANA,LOUISIANA,2010,29657.0,54276.0,58778.0,49523.0,38438.0,428333.0,184292.0,696558.0
2011_LOUISIANA,LOUISIANA,2011,29422.0,56037.0,58304.0,52289.0,39088.0,433343.0,184588.0,703390.0
2012_LOUISIANA,LOUISIANA,2012,29426.0,58691.0,57434.0,52507.0,40179.0,436675.0,186111.0,710903.0
2013_LOUISIANA,LOUISIANA,2013,29319.0,57377.0,56770.0,54842.0,41118.0,436614.0,188181.0,711491.0
2014_LOUISIANA,LOUISIANA,2014,28200.0,56119.0,54030.0,52835.0,40610.0,437690.0,194791.0,716800.0
2015_LOUISIANA,LOUISIANA,2015,28444.0,53716.0,54294.0,52480.0,41790.0,437974.0,198577.0,718711.0
2016_LOUISIANA,LOUISIANA,2016,27974.0,53103.0,56267.0,51612.0,42432.0,435129.0,200087.0,716293.0
2017_LOUISIANA,LOUISIANA,2017,27491.0,53070.0,55835.0,52222.0,45114.0,,200976.0,715135.0
1986_MAINE,MAINE,1986,889.0,17040.0,14695.0,15789.0,15182.0,,,211752.0
1987_MAINE,MAINE,1987,1620.0,16988.0,15165.0,15204.0,15567.0,,,211817.0
1988_MAINE,MAINE,1988,1761.0,17394.0,15693.0,15281.0,15662.0,,,212902.0
1989_MAINE,MAINE,1989,1925.0,18798.0,15906.0,14917.0,14552.0,,,213775.0
1990_MAINE,MAINE,1990,1801.0,19107.0,16589.0,15154.0,13817.0,,,215149.0
1991_MAINE,MAINE,1991,1503.0,18625.0,16860.0,15679.0,13861.0,,,216400.0
1992_MAINE,MAINE,1992,1273.0,17367.0,17154.0,15969.0,13882.0,,,216453.0
1993_MAINE,MAINE,1993,1036.0,17536.0,17237.0,15844.0,13446.0,,,216995.0
1994_MAINE,MAINE,1994,1006.0,16569.0,17397.0,16571.0,12534.0,,,212601.0
1995_MAINE,MAINE,1995,821.0,16826.0,17419.0,16771.0,12670.0,,,213569.0
1996_MAINE,MAINE,1996,828.0,15864.0,16621.0,17124.0,12851.0,,,213593.0
1997_MAINE,MAINE,1997,969.0,15543.0,16834.0,17218.0,12820.0,135272.0,58543.0,212579.0
1998_MAINE,MAINE,1998,1078.0,14745.0,16587.0,17438.0,12996.0,133567.0,58917.0,211051.0
1999_MAINE,MAINE,1999,1101.0,14274.0,16530.0,17493.0,13022.0,131629.0,59860.0,209253.0
2000_MAINE,MAINE,2000,1062.0,13769.0,16121.0,17035.0,13341.0,129371.0,60782.0,207037.0
2001_MAINE,MAINE,2001,1333.0,13709.0,15883.0,17347.0,13410.0,127050.0,61067.0,205586.0
2002_MAINE,MAINE,2002,1525.0,13731.0,15194.0,17131.0,13998.0,124742.0,61873.0,204337.0
2003_MAINE,MAINE,2003,1797.0,14021.0,14841.0,17321.0,14538.0,123589.0,62659.0,202084.0
2004_MAINE,MAINE,2004,1747.0,13687.0,14439.0,16850.0,14402.0,120841.0,62545.0,198820.0
2005_MAINE,MAINE,2005,1894.0,13766.0,14198.0,16692.0,14683.0,117831.0,62007.0,195498.0
2006_MAINE,MAINE,2006,2323.0,14001.0,14192.0,15782.0,14829.0,116014.0,61648.0,193986.0
2007_MAINE,MAINE,2007,2635.0,13710.0,14238.0,15334.0,16322.0,114397.0,65503.0,196245.0
2008_MAINE,MAINE,2008,2893.0,13475.0,13860.0,14886.0,15423.0,112956.0,63611.0,192935.0
2009_MAINE,MAINE,2009,3783.0,13704.0,13769.0,14438.0,15246.0,111159.0,60579.0,189225.0
2010_MAINE,MAINE,2010,4247.0,13819.0,13728.0,14358.0,15315.0,110863.0,60148.0,189077.0
2011_MAINE,MAINE,2011,5048.0,13644.0,13533.0,14584.0,14887.0,111354.0,58923.0,188969.0
2012_MAINE,MAINE,2012,4890.0,13727.0,13345.0,14127.0,14462.0,109307.0,57815.0,185739.0
2013_MAINE,MAINE,2013,5004.0,13451.0,13550.0,13975.0,13964.0,108616.0,56924.0,183995.0
2014_MAINE,MAINE,2014,5038.0,13274.0,13488.0,13805.0,13777.0,107797.0,56361.0,182470.0
2015_MAINE,MAINE,2015,5396.0,12835.0,13311.0,13544.0,14028.0,107109.0,56273.0,181613.0
2016_MAINE,MAINE,2016,5437.0,12650.0,13561.0,13500.0,13868.0,106851.0,55574.0,180512.0
2017_MAINE,MAINE,2017,5617.0,12586.0,13343.0,13796.0,13930.0,,55536.0,180473.0
1986_MARYLAND,MARYLAND,1986,9361.0,50505.0,48378.0,47315.0,47584.0,,,675747.0
1987_MARYLAND,MARYLAND,1987,10032.0,53146.0,49555.0,46717.0,48642.0,,,683797.0
1988_MARYLAND,MARYLAND,1988,10882.0,53667.0,52046.0,46782.0,47248.0,,,688947.0
1989_MARYLAND,MARYLAND,1989,12238.0,54709.0,55009.0,46629.0,43302.0,,,698806.0
1990_MARYLAND,MARYLAND,1990,14360.0,56617.0,57228.0,49864.0,40529.0,,,715176.0
1991_MARYLAND,MARYLAND,1991,15567.0,57658.0,59493.0,50447.0,40512.0,,,736238.0
1992_MARYLAND,MARYLAND,1992,16081.0,59641.0,60287.0,52815.0,40426.0,,,751850.0
1993_MARYLAND,MARYLAND,1993,17984.0,60378.0,61199.0,55285.0,40661.0,,,772638.0
1994_MARYLAND,MARYLAND,1994,18834.0,62341.0,61982.0,57222.0,43223.0,,,790938.0
1995_MARYLAND,MARYLAND,1995,19092.0,63232.0,62207.0,58835.0,42974.0,,,805544.0
1996_MARYLAND,MARYLAND,1996,19639.0,61856.0,63693.0,59236.0,44232.0,,,818583.0
1997_MARYLAND,MARYLAND,1997,19739.0,60385.0,64763.0,60010.0,46532.0,514894.0,221995.0,830744.0
1998_MARYLAND,MARYLAND,1998,20013.0,57813.0,67230.0,62174.0,49321.0,525146.0,231534.0,841671.0
1999_MARYLAND,MARYLAND,1999,19285.0,56942.0,69077.0,62776.0,50632.0,527889.0,236400.0,846582.0
2000_MARYLAND,MARYLAND,2000,20031.0,56073.0,69279.0,64647.0,50962.0,530097.0,240843.0,852920.0
2001_MARYLAND,MARYLAND,2001,20314.0,56384.0,67448.0,66211.0,52671.0,531432.0,246807.0,860640.0
2002_MARYLAND,MARYLAND,2002,20569.0,56577.0,65824.0,67984.0,54764.0,530603.0,253506.0,866743.0
2003_MARYLAND,MARYLAND,2003,21391.0,55485.0,65119.0,68967.0,55897.0,526636.0,260526.0,869113.0
2004_MARYLAND,MARYLAND,2004,23380.0,54838.0,63776.0,69567.0,57432.0,519199.0,268144.0,865561.0
2005_MARYLAND,MARYLAND,2005,24219.0,56858.0,62347.0,68400.0,58766.0,507494.0,271449.0,860020.0
2006_MARYLAND,MARYLAND,2006,25674.0,56133.0,61045.0,66332.0,60656.0,497258.0,272575.0,851640.0
2007_MARYLAND,MARYLAND,2007,27179.0,59455.0,60281.0,65088.0,61767.0,489845.0,269221.0,845700.0
2008_MARYLAND,MARYLAND,2008,26821.0,60530.0,59512.0,63639.0,60916.0,489122.0,267388.0,843861.0
2009_MARYLAND,MARYLAND,2009,28626.0,61428.0,61183.0,62590.0,61273.0,491731.0,266627.0,848412.0
2010_MARYLAND,MARYLAND,2010,29377.0,62704.0,60765.0,61971.0,60555.0,496075.0,264055.0,852211.0
2011_MARYLAND,MARYLAND,2011,28850.0,64727.0,63118.0,61917.0,60289.0,500639.0,259870.0,854086.0
2012_MARYLAND,MARYLAND,2012,29671.0,66896.0,63703.0,60908.0,59978.0,506235.0,256836.0,859638.0
2013_MARYLAND,MARYLAND,2013,29811.0,67548.0,64629.0,62322.0,59114.0,515221.0,253589.0,866169.0
2014_MARYLAND,MARYLAND,2014,30385.0,66200.0,65382.0,61747.0,58624.0,523857.0,254072.0,874514.0
2015_MARYLAND,MARYLAND,2015,31034.0,64930.0,66910.0,63777.0,58493.0,530541.0,253096.0,879601.0
2016_MARYLAND,MARYLAND,2016,30945.0,64472.0,69182.0,64522.0,58303.0,535023.0,255781.0,886221.0
2017_MARYLAND,MARYLAND,2017,30422.0,64045.0,70330.0,65372.0,60186.0,,259893.0,893684.0
1986_MASSACHUSETTS,MASSACHUSETTS,1986,3702.0,66595.0,57235.0,61328.0,63817.0,,,833918.0
1987_MASSACHUSETTS,MASSACHUSETTS,1987,4783.0,67138.0,58163.0,59272.0,64221.0,,,825320.0
1988_MASSACHUSETTS,MASSACHUSETTS,1988,6017.0,69572.0,60342.0,58141.0,60588.0,,,823428.0
1989_MASSACHUSETTS,MASSACHUSETTS,1989,6819.0,70464.0,62561.0,57364.0,55945.0,,,825588.0
1990_MASSACHUSETTS,MASSACHUSETTS,1990,7567.0,73481.0,64246.0,58818.0,53484.0,,,834314.0
1991_MASSACHUSETTS,MASSACHUSETTS,1991,9491.0,72974.0,65960.0,59263.0,53464.0,,,846155.0
1992_MASSACHUSETTS,MASSACHUSETTS,1992,10722.0,75159.0,66822.0,60702.0,52425.0,,,859948.0
1993_MASSACHUSETTS,MASSACHUSETTS,1993,13178.0,76494.0,69111.0,62412.0,51309.0,,,877726.0
1994_MASSACHUSETTS,MASSACHUSETTS,1994,13982.0,77777.0,71131.0,64097.0,51618.0,,,893727.0
1995_MASSACHUSETTS,MASSACHUSETTS,1995,14792.0,79163.0,71800.0,65724.0,51911.0,,,915007.0
1996_MASSACHUSETTS,MASSACHUSETTS,1996,15695.0,76519.0,73659.0,67029.0,52569.0,,,933898.0
1997_MASSACHUSETTS,MASSACHUSETTS,1997,18226.0,73125.0,75586.0,69388.0,54354.0,600322.0,252519.0,949006.0
1998_MASSACHUSETTS,MASSACHUSETTS,1998,18884.0,71390.0,77943.0,72101.0,55369.0,609793.0,257693.0,962317.0
1999_MASSACHUSETTS,MASSACHUSETTS,1999,19539.0,70029.0,79385.0,72545.0,56440.0,612594.0,265174.0,971425.0
2000_MASSACHUSETTS,MASSACHUSETTS,2000,19938.0,70647.0,78287.0,74527.0,58322.0,611990.0,272575.0,975150.0
2001_MASSACHUSETTS,MASSACHUSETTS,2001,20666.0,68565.0,76597.0,75218.0,59453.0,610264.0,273644.0,973140.0
2002_MASSACHUSETTS,MASSACHUSETTS,2002,22803.0,69324.0,75165.0,77903.0,60916.0,608923.0,281939.0,982989.0
2003_MASSACHUSETTS,MASSACHUSETTS,2003,22533.0,69704.0,73478.0,78635.0,62389.0,599893.0,288329.0,980459.0
2004_MASSACHUSETTS,MASSACHUSETTS,2004,23281.0,68357.0,72818.0,76831.0,63852.0,590537.0,293399.0,975574.0
2005_MASSACHUSETTS,MASSACHUSETTS,2005,24617.0,68242.0,71410.0,76223.0,65635.0,582539.0,296511.0,971909.0
2006_MASSACHUSETTS,MASSACHUSETTS,2006,24875.0,68585.0,70752.0,74381.0,67618.0,576604.0,298033.0,968661.0
2007_MASSACHUSETTS,MASSACHUSETTS,2007,25853.0,67900.0,71443.0,73318.0,68757.0,572523.0,296032.0,962958.0
2008_MASSACHUSETTS,MASSACHUSETTS,2008,26796.0,68540.0,70666.0,73170.0,68329.0,570479.0,292372.0,958910.0
2009_MASSACHUSETTS,MASSACHUSETTS,2009,27871.0,68369.0,71078.0,72093.0,67973.0,569489.0,290502.0,957053.0
2010_MASSACHUSETTS,MASSACHUSETTS,2010,27747.0,67496.0,71140.0,71588.0,67716.0,570283.0,289161.0,955563.0
2011_MASSACHUSETTS,MASSACHUSETTS,2011,28116.0,67956.0,70404.0,72758.0,67460.0,569243.0,287055.0,953369.0
2012_MASSACHUSETTS,MASSACHUSETTS,2012,28245.0,69669.0,70952.0,72048.0,67856.0,568277.0,287506.0,954773.0
2013_MASSACHUSETTS,MASSACHUSETTS,2013,28189.0,69853.0,70862.0,72116.0,67429.0,569089.0,287478.0,955739.0
2014_MASSACHUSETTS,MASSACHUSETTS,2014,28375.0,67670.0,69922.0,72190.0,68038.0,569677.0,288934.0,955844.0
2015_MASSACHUSETTS,MASSACHUSETTS,2015,29297.0,66142.0,70892.0,72176.0,70997.0,571237.0,294897.0,964026.0
2016_MASSACHUSETTS,MASSACHUSETTS,2016,29633.0,66249.0,72481.0,72576.0,71002.0,570604.0,295336.0,964514.0
2017_MASSACHUSETTS,MASSACHUSETTS,2017,30684.0,66122.0,72620.0,72860.0,71684.0,,296376.0,964791.0
1986_MICHIGAN,MICHIGAN,1986,8448.0,135089.0,107851.0,113235.0,105620.0,,,1597154.0
1987_MICHIGAN,MICHIGAN,1987,4128.0,139622.0,110254.0,110862.0,111126.0,,,1589287.0
1988_MICHIGAN,MICHIGAN,1988,9549.0,138772.0,113656.0,109134.0,107398.0,,,1582785.0
1989_MICHIGAN,MICHIGAN,1989,10661.0,140356.0,116261.0,106260.0,97713.0,,,1576785.0
1990_MICHIGAN,MICHIGAN,1990,10785.0,141656.0,117560.0,109328.0,91769.0,,,1584431.0
1991_MICHIGAN,MICHIGAN,1991,11157.0,137370.0,119315.0,111906.0,90311.0,,,1593561.0
1992_MICHIGAN,MICHIGAN,1992,10541.0,135457.0,118963.0,114282.0,90655.0,,,1603610.0
1993_MICHIGAN,MICHIGAN,1993,11704.0,132658.0,120049.0,116702.0,87447.0,,,1599377.0
1994_MICHIGAN,MICHIGAN,1994,4409.0,136353.0,123829.0,117380.0,88136.0,,,1614784.0
1995_MICHIGAN,MICHIGAN,1995,8870.0,141238.0,122266.0,118996.0,87840.0,,,1641456.0
